Estudiante_ID,Edad,Horas_de_estudio,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Genero,Comuna
11372,24,30,7,20,26,femenino,Hualpén
11373,20,28,79,38,9,prefiero no decirlo,San Pedro
11374,25,37,65,73,42,prefiero no decirlo,San Pedro
11375,22,30,81,71,58,masculino,Lota
11376,20,30,55,14,61,masculino,Penco
11377,22,28,15,3,14,femenino,San Pedro
11378,21,15,82,75,1,prefiero no decirlo,San Pedro
11379,23,33,50,27,23,femenino,Tomé
11380,20,39,74,45,12,masculino,Concepción
11381,20,27,5,37,63,prefiero no decirlo,Tomé
11382,18,18,44,73,7,masculino,Coronel
11383,22,38,55,81,67,femenino,San Pedro
11384,23,16,100,34,74,femenino,Arauco
11385,23,13,62,33,44,prefiero no decirlo,Coronel
11386,24,33,35,85,56,femenino,Coronel
11387,24,33,16,94,50,masculino,Lota
11388,20,31,29,91,28,prefiero no decirlo,Concepción
11389,18,7,18,59,91,femenino,Coronel
11390,25,39,90,17,49,masculino,San Pedro
11391,23,29,33,76,55,masculino,Arauco
11392,23,5,78,71,73,masculino,San Pedro
11393,22,19,83,87,46,masculino,Arauco
11394,21,9,17,65,5,femenino,San Pedro
11395,22,12,8,39,23,masculino,Penco
11396,22,37,36,37,77,femenino,Arauco
11397,22,32,4,7,73,masculino,Hualpén
11398,24,11,32,86,52,masculino,San Pedro
11399,25,13,35,34,32,femenino,Concepción
11400,18,32,10,37,73,femenino,Hualpén
11401,22,19,15,47,98,prefiero no decirlo,Penco
11402,18,26,79,69,82,prefiero no decirlo,Lota
11403,25,17,3,55,55,masculino,Penco
11404,24,29,44,80,8,masculino,Tomé
11405,22,26,44,85,65,femenino,Tomé
11406,22,10,36,84,76,prefiero no decirlo,Arauco
11407,19,30,9,85,86,femenino,Tomé
11408,19,13,86,81,40,masculino,San Pedro
11409,24,23,63,66,87,prefiero no decirlo,Tomé
11410,23,31,82,17,57,femenino,Lota
11411,19,17,53,14,83,masculino,Coronel
11412,20,34,85,25,95,masculino,Penco
11413,18,29,10,39,49,prefiero no decirlo,Lota
11414,23,38,89,74,44,femenino,Lota
11415,23,32,27,33,45,prefiero no decirlo,Concepción
11416,23,25,65,49,75,femenino,Concepción
11417,24,8,31,48,45,prefiero no decirlo,Penco
11418,23,35,71,22,35,femenino,Hualpén
11419,22,10,100,98,67,femenino,San Pedro
11420,25,33,80,21,27,masculino,Tomé
11421,20,37,47,59,42,femenino,Tomé
11422,25,24,52,31,82,masculino,Concepción
11423,18,22,3,31,93,prefiero no decirlo,Penco
11424,25,17,51,58,72,prefiero no decirlo,Penco
11425,23,29,41,10,62,prefiero no decirlo,Coronel
11426,25,9,50,4,5,prefiero no decirlo,Tomé
11427,20,37,82,15,14,prefiero no decirlo,San Pedro
11428,23,34,78,14,98,femenino,Arauco
11429,25,14,88,58,70,femenino,Hualpén
11430,25,27,82,13,97,femenino,San Pedro
11431,23,17,60,3,76,prefiero no decirlo,Coronel
11432,19,28,5,18,9,femenino,San Pedro
11433,24,36,30,99,81,prefiero no decirlo,Penco
11434,19,32,43,59,41,prefiero no decirlo,Hualpén
11435,20,24,53,78,47,femenino,Penco
11436,21,21,21,86,11,prefiero no decirlo,Tomé
11437,22,33,93,28,26,masculino,Lota
11438,19,23,91,23,58,masculino,Coronel
11439,20,19,93,90,95,prefiero no decirlo,Arauco
11440,24,13,68,99,64,masculino,Hualpén
11441,21,16,50,54,33,masculino,Arauco
11442,18,25,9,97,9,femenino,Lota
11443,25,31,32,2,57,masculino,San Pedro
11444,22,8,12,14,85,prefiero no decirlo,Arauco
11445,24,23,17,62,23,prefiero no decirlo,Coronel
11446,25,12,78,17,5,prefiero no decirlo,Concepción
11447,20,25,98,22,78,femenino,Tomé
11448,19,37,95,5,55,prefiero no decirlo,San Pedro
11449,22,13,61,50,75,femenino,Tomé
11450,21,9,19,83,99,masculino,Penco
11451,24,30,40,55,27,prefiero no decirlo,Penco
11452,25,29,32,33,96,femenino,San Pedro
11453,20,33,70,91,44,masculino,Concepción
11454,25,25,12,41,56,femenino,Lota
11455,20,29,35,58,89,prefiero no decirlo,San Pedro
11456,21,35,95,39,65,prefiero no decirlo,Hualpén
11457,22,31,31,24,80,prefiero no decirlo,Hualpén
11458,24,5,59,73,15,prefiero no decirlo,Penco
11459,23,16,10,60,15,masculino,San Pedro
11460,21,11,85,89,6,prefiero no decirlo,Hualpén
11461,23,35,98,56,82,femenino,San Pedro
11462,19,6,79,51,12,femenino,Coronel
11463,19,35,53,57,18,masculino,Concepción
11464,20,10,46,7,34,femenino,Hualpén
11465,18,30,38,100,34,femenino,Hualpén
11466,23,23,34,87,54,masculino,Hualpén
11467,18,8,65,19,58,masculino,Concepción
11468,22,32,29,88,99,femenino,Coronel
11469,18,12,49,81,8,masculino,Tomé
11470,18,16,17,42,53,femenino,Arauco
11471,20,26,26,37,28,masculino,Coronel
11472,19,26,78,12,92,masculino,Tomé
11473,23,12,75,18,44,femenino,Arauco
11474,18,24,60,59,94,masculino,Lota
11475,22,20,49,70,42,prefiero no decirlo,Concepción
11476,19,39,93,89,74,prefiero no decirlo,Lota
11477,21,30,1,86,22,femenino,Hualpén
11478,20,13,56,16,48,prefiero no decirlo,Arauco
11479,21,17,91,86,82,masculino,Concepción
11480,24,31,20,66,44,femenino,Penco
11481,24,21,13,97,18,masculino,Arauco
11482,19,22,23,18,51,femenino,Coronel
11483,23,29,74,5,79,femenino,Arauco
11484,22,33,8,55,31,prefiero no decirlo,San Pedro
11485,20,6,37,74,50,femenino,Coronel
11486,22,20,32,92,47,prefiero no decirlo,Coronel
11487,19,9,93,11,51,masculino,Lota
11488,21,32,81,27,15,masculino,Tomé
11489,23,21,66,5,54,prefiero no decirlo,Penco
11490,23,20,84,80,6,masculino,Concepción
11491,21,27,60,42,60,femenino,Arauco
11492,19,9,71,16,48,femenino,Tomé
11493,18,37,74,12,82,masculino,Coronel
11494,18,38,43,10,11,femenino,Arauco
11495,23,20,42,25,45,prefiero no decirlo,Concepción
11496,20,14,6,22,65,masculino,Lota
11497,19,27,64,55,22,femenino,Hualpén
11498,23,36,25,23,61,prefiero no decirlo,Coronel
11499,25,33,74,18,65,femenino,Arauco
11500,18,23,31,55,36,masculino,Arauco
11501,19,35,27,89,41,femenino,Coronel
11502,24,27,72,2,12,masculino,Hualpén
11503,20,27,68,71,46,femenino,Hualpén
11504,21,16,46,58,82,prefiero no decirlo,Hualpén
11505,19,37,48,61,72,masculino,San Pedro
11506,19,27,69,4,30,prefiero no decirlo,Tomé
11507,24,12,3,47,11,masculino,San Pedro
11508,18,23,9,31,20,prefiero no decirlo,Concepción
11509,25,27,27,77,6,masculino,Coronel
11510,23,9,82,73,96,prefiero no decirlo,Coronel
11511,24,37,82,96,58,masculino,San Pedro
11512,21,28,71,48,85,masculino,Coronel
11513,22,8,11,89,84,prefiero no decirlo,Coronel
11514,23,6,41,78,7,femenino,Tomé
11515,25,5,91,97,27,prefiero no decirlo,Arauco
11516,18,25,15,7,23,masculino,Arauco
11517,24,19,39,30,33,femenino,Coronel
11518,19,10,20,68,91,masculino,Coronel
11519,19,32,59,83,19,femenino,Coronel
11520,21,38,10,76,84,prefiero no decirlo,Lota
11521,20,16,46,20,32,masculino,Tomé
11522,22,18,89,54,42,prefiero no decirlo,Hualpén
11523,18,5,98,23,17,prefiero no decirlo,Arauco
11524,18,5,97,75,84,prefiero no decirlo,Arauco
11525,24,25,23,49,75,prefiero no decirlo,Penco
11526,24,35,27,51,94,prefiero no decirlo,Tomé
11527,20,8,83,83,71,prefiero no decirlo,San Pedro
11528,23,17,38,48,57,prefiero no decirlo,San Pedro
11529,23,30,4,47,25,masculino,Coronel
11530,22,15,23,84,80,femenino,San Pedro
11531,21,6,17,98,51,masculino,Concepción
11532,21,29,73,94,43,masculino,Coronel
11533,19,27,27,89,86,prefiero no decirlo,Coronel
11534,24,18,98,74,31,femenino,San Pedro
11535,19,33,92,44,41,femenino,Hualpén
11536,18,18,4,37,41,prefiero no decirlo,Tomé
11537,24,38,33,89,91,masculino,San Pedro
11538,21,39,46,43,32,femenino,Hualpén
11539,21,7,15,11,20,prefiero no decirlo,Tomé
11540,20,23,21,71,80,masculino,Arauco
11541,18,9,31,6,94,masculino,Penco
11542,19,5,16,20,64,masculino,Hualpén
11543,24,8,57,21,75,prefiero no decirlo,Coronel
11544,22,30,21,47,82,prefiero no decirlo,Concepción
11545,25,19,43,3,67,masculino,Coronel
11546,19,17,5,14,50,femenino,Penco
11547,24,21,71,56,73,prefiero no decirlo,Coronel
11548,18,38,72,1,12,masculino,Concepción
11549,20,39,28,80,45,femenino,Arauco
11550,19,29,91,71,11,masculino,Coronel
11551,21,34,14,84,48,masculino,Concepción
11552,23,21,86,99,78,masculino,San Pedro
11553,23,27,17,21,98,masculino,Tomé
11554,19,39,23,89,19,prefiero no decirlo,Lota
11555,21,5,65,23,61,femenino,Lota
11556,22,38,44,9,11,femenino,Tomé
11557,24,39,13,95,28,femenino,Concepción
11558,24,12,79,83,6,femenino,Hualpén
11559,24,6,39,67,90,prefiero no decirlo,San Pedro
11560,22,8,18,5,42,masculino,Coronel
11561,20,20,93,43,70,prefiero no decirlo,Lota
11562,18,30,82,70,55,masculino,Concepción
11563,20,12,39,84,46,prefiero no decirlo,Coronel
11564,20,16,45,74,33,prefiero no decirlo,Coronel
11565,18,24,42,83,66,femenino,Hualpén
11566,25,23,61,58,77,prefiero no decirlo,Coronel
11567,25,23,65,22,39,femenino,Coronel
11568,18,11,36,4,34,prefiero no decirlo,Lota
11569,18,16,51,1,99,masculino,Lota
11570,25,22,63,7,96,prefiero no decirlo,Penco
11571,24,20,79,3,96,masculino,Arauco
11572,20,26,60,79,27,femenino,Hualpén
11573,24,30,52,12,40,prefiero no decirlo,Concepción
11574,18,16,78,99,86,prefiero no decirlo,Tomé
11575,20,34,61,38,1,femenino,Hualpén
11576,19,8,5,63,90,prefiero no decirlo,Hualpén
11577,20,6,6,89,80,masculino,Concepción
11578,22,38,94,64,40,prefiero no decirlo,Lota
11579,22,11,65,30,3,masculino,Coronel
11580,25,30,69,36,93,prefiero no decirlo,Hualpén
11581,21,16,91,71,58,femenino,Concepción
11582,25,29,70,56,26,prefiero no decirlo,Hualpén
11583,23,26,17,16,53,prefiero no decirlo,Coronel
11584,25,29,54,15,72,femenino,Coronel
11585,22,16,96,8,2,masculino,Hualpén
11586,25,7,42,21,15,femenino,Penco
11587,25,29,86,55,9,prefiero no decirlo,Arauco
11588,21,9,1,66,14,masculino,San Pedro
11589,25,35,58,62,75,masculino,Lota
11590,25,9,36,46,7,masculino,Tomé
11591,20,9,67,69,33,prefiero no decirlo,Lota
11592,25,24,89,90,26,femenino,Coronel
11593,22,21,91,4,38,femenino,Tomé
11594,22,36,53,99,36,prefiero no decirlo,Tomé
11595,20,12,95,98,38,prefiero no decirlo,Coronel
11596,23,5,59,76,37,masculino,Lota
11597,19,19,89,93,72,prefiero no decirlo,Lota
11598,21,14,29,93,56,femenino,Tomé
11599,25,36,31,86,29,femenino,Penco
11600,25,14,24,18,59,femenino,San Pedro
11601,18,32,99,91,98,prefiero no decirlo,Concepción
11602,18,11,53,28,92,prefiero no decirlo,Tomé
11603,23,32,67,99,46,prefiero no decirlo,Lota
11604,25,15,46,65,91,prefiero no decirlo,San Pedro
11605,25,17,34,71,22,prefiero no decirlo,Tomé
11606,25,13,2,51,88,masculino,Arauco
11607,23,5,65,12,62,prefiero no decirlo,Lota
11608,18,10,13,18,63,prefiero no decirlo,Coronel
11609,20,34,9,5,31,femenino,Penco
11610,18,14,44,18,37,femenino,Hualpén
11611,18,11,41,10,13,femenino,Penco
11612,25,12,66,70,10,masculino,Tomé
11613,22,26,80,16,89,masculino,Hualpén
11614,23,38,95,76,20,prefiero no decirlo,Concepción
11615,18,14,96,78,98,masculino,Coronel
11616,19,5,1,69,22,femenino,Arauco
11617,24,24,52,56,3,prefiero no decirlo,San Pedro
11618,18,23,40,64,4,masculino,Tomé
11619,20,23,71,68,10,femenino,Tomé
11620,22,17,3,9,27,masculino,Penco
11621,20,14,5,67,83,masculino,Lota
11622,22,20,90,18,15,masculino,Concepción
11623,18,28,30,3,5,masculino,Concepción
11624,18,39,94,91,8,prefiero no decirlo,San Pedro
11625,25,34,20,39,56,prefiero no decirlo,Hualpén
11626,21,16,26,77,4,masculino,Arauco
11627,21,22,84,25,81,masculino,Hualpén
11628,19,23,53,16,45,masculino,Coronel
11629,22,31,86,50,29,femenino,Tomé
11630,18,11,30,4,38,femenino,Concepción
11631,25,31,64,51,11,masculino,Concepción
11632,19,35,2,71,38,femenino,Lota
11633,24,32,85,72,36,prefiero no decirlo,Tomé
11634,19,12,63,72,84,femenino,Arauco
11635,19,19,17,15,92,prefiero no decirlo,San Pedro
11636,21,14,22,49,73,femenino,Coronel
11637,18,10,68,2,31,prefiero no decirlo,Arauco
11638,18,36,96,50,41,femenino,San Pedro
11639,22,23,14,91,36,masculino,Arauco
11640,22,16,74,16,50,masculino,Penco
11641,23,18,2,54,91,prefiero no decirlo,San Pedro
11642,22,26,100,3,2,masculino,Arauco
11643,24,35,89,56,83,femenino,Concepción
11644,20,37,33,23,16,masculino,San Pedro
11645,23,9,100,77,69,prefiero no decirlo,San Pedro
11646,18,37,11,6,48,prefiero no decirlo,Coronel
11647,22,13,55,58,23,femenino,Coronel
11648,18,5,25,59,100,femenino,Penco
11649,19,10,47,68,23,masculino,Lota
11650,24,23,25,39,43,masculino,Lota
11651,22,17,62,49,100,prefiero no decirlo,Penco
11652,20,20,37,68,33,masculino,Tomé
11653,19,30,27,50,18,masculino,Hualpén
11654,24,10,75,4,92,masculino,Tomé
11655,25,39,51,33,50,femenino,Penco
11656,20,14,84,65,85,prefiero no decirlo,Lota
11657,18,27,25,39,10,prefiero no decirlo,Coronel
11658,21,9,9,38,47,masculino,Tomé
11659,23,29,5,65,12,prefiero no decirlo,Concepción
11660,22,13,88,34,4,masculino,Concepción
11661,25,10,11,65,82,femenino,Coronel
11662,23,11,2,71,54,masculino,Lota
11663,22,30,13,3,35,femenino,San Pedro
11664,19,25,97,81,59,prefiero no decirlo,Penco
11665,25,28,3,100,13,masculino,San Pedro
11666,20,13,66,16,12,masculino,Penco
11667,18,27,100,83,46,femenino,Lota
11668,21,16,48,96,41,femenino,Arauco
11669,22,39,65,93,46,prefiero no decirlo,Hualpén
11670,25,26,25,83,54,femenino,Coronel
11671,23,13,44,45,78,prefiero no decirlo,Tomé
11672,19,11,65,12,25,femenino,Tomé
11673,19,16,11,77,56,femenino,Lota
11674,25,34,91,78,11,prefiero no decirlo,Penco
11675,21,12,14,34,37,masculino,Hualpén
11676,18,36,76,78,94,femenino,Hualpén
11677,21,38,18,90,4,masculino,Penco
11678,25,6,23,96,96,femenino,Coronel
11679,21,33,45,98,94,prefiero no decirlo,Concepción
11680,22,28,91,21,85,prefiero no decirlo,Tomé
11681,18,20,89,84,84,masculino,Coronel
11682,18,38,2,15,21,femenino,San Pedro
11683,19,30,42,54,24,masculino,Arauco
11684,21,22,11,55,34,femenino,San Pedro
11685,21,35,92,46,2,prefiero no decirlo,Arauco
11686,19,22,79,86,56,femenino,San Pedro
11687,19,22,88,26,73,prefiero no decirlo,Arauco
11688,18,14,10,29,85,prefiero no decirlo,Tomé
11689,18,20,55,72,58,prefiero no decirlo,Concepción
11690,24,32,55,26,63,prefiero no decirlo,Lota
11691,22,26,15,66,74,femenino,San Pedro
11692,18,19,26,39,69,femenino,Lota
11693,22,7,23,50,22,prefiero no decirlo,Arauco
11694,23,10,99,60,45,masculino,San Pedro
11695,21,31,62,56,1,masculino,Coronel
11696,20,7,4,23,70,femenino,San Pedro
11697,24,30,50,82,53,femenino,Penco
11698,18,36,63,4,47,masculino,Hualpén
11699,24,11,92,60,14,masculino,San Pedro
11700,25,32,34,55,3,femenino,Coronel
11701,24,39,2,33,14,masculino,Hualpén
11702,18,33,70,43,87,prefiero no decirlo,San Pedro
11703,25,12,69,93,81,masculino,Hualpén
11704,20,24,96,69,53,femenino,Arauco
11705,18,21,48,92,1,masculino,Tomé
11706,21,5,56,90,22,masculino,Tomé
11707,22,27,71,59,13,femenino,Coronel
11708,25,15,29,93,55,femenino,Concepción
11709,22,31,37,30,80,femenino,Hualpén
11710,18,34,84,51,39,prefiero no decirlo,Tomé
11711,23,6,39,41,21,masculino,Arauco
11712,19,10,1,71,34,masculino,Concepción
11713,24,15,66,22,68,masculino,San Pedro
11714,19,7,46,5,53,prefiero no decirlo,Coronel
11715,22,36,59,44,58,femenino,Arauco
11716,23,25,47,78,34,masculino,Penco
11717,25,22,76,40,49,masculino,Arauco
11718,23,31,64,31,41,prefiero no decirlo,Tomé
11719,23,30,7,45,100,femenino,Coronel
11720,21,32,46,2,48,prefiero no decirlo,Coronel
11721,18,34,86,22,58,prefiero no decirlo,Concepción
11722,25,5,90,69,5,masculino,Lota
11723,21,25,45,25,88,prefiero no decirlo,Coronel
11724,19,33,7,34,26,femenino,Arauco
11725,19,13,82,80,100,prefiero no decirlo,Coronel
11726,19,10,85,48,40,masculino,San Pedro
11727,25,8,55,95,54,femenino,Tomé
11728,22,35,69,75,27,prefiero no decirlo,San Pedro
11729,24,32,12,22,99,prefiero no decirlo,Hualpén
11730,18,8,98,44,43,prefiero no decirlo,Tomé
11731,21,21,90,100,85,prefiero no decirlo,Coronel
11732,22,8,89,64,21,femenino,Lota
11733,23,9,59,88,11,prefiero no decirlo,Concepción
11734,18,5,8,97,5,prefiero no decirlo,Lota
11735,20,19,91,70,60,masculino,Concepción
11736,24,34,47,49,49,femenino,Arauco
11737,22,15,73,19,8,prefiero no decirlo,Tomé
11738,21,15,9,14,26,prefiero no decirlo,Arauco
11739,23,21,45,3,9,prefiero no decirlo,Tomé
11740,18,29,28,70,79,prefiero no decirlo,Tomé
11741,24,5,30,16,9,femenino,Tomé
11742,21,6,9,72,44,prefiero no decirlo,Penco
11743,22,32,74,9,25,masculino,Arauco
11744,18,9,62,4,50,masculino,Lota
11745,23,7,59,31,50,prefiero no decirlo,Tomé
11746,24,23,93,11,4,masculino,Penco
11747,20,28,40,91,7,femenino,Tomé
11748,24,28,69,58,35,masculino,San Pedro
11749,19,21,30,93,62,prefiero no decirlo,San Pedro
11750,18,13,86,35,46,prefiero no decirlo,Tomé
11751,24,9,3,55,84,femenino,Concepción
11752,22,25,69,99,4,masculino,Lota
11753,18,25,57,67,37,prefiero no decirlo,Concepción
11754,18,31,61,50,85,femenino,San Pedro
11755,18,20,85,28,36,femenino,Penco
11756,22,12,36,6,91,masculino,Concepción
11757,21,37,99,42,80,prefiero no decirlo,Tomé
11758,24,19,57,15,1,femenino,Penco
11759,24,36,90,19,24,prefiero no decirlo,Penco
11760,18,21,52,2,45,prefiero no decirlo,Arauco
11761,19,9,4,94,21,femenino,San Pedro
11762,20,33,41,48,19,masculino,Tomé
11763,23,18,91,10,81,prefiero no decirlo,Concepción
11764,20,33,100,70,99,prefiero no decirlo,Penco
11765,24,34,38,31,2,prefiero no decirlo,Concepción
11766,23,16,96,43,76,masculino,Arauco
11767,18,15,42,18,9,femenino,Tomé
11768,25,24,1,95,1,masculino,Penco
11769,25,14,71,86,80,prefiero no decirlo,Lota
11770,21,19,69,81,60,prefiero no decirlo,Tomé
11771,25,12,94,25,51,femenino,Hualpén
11772,21,9,23,84,28,masculino,Tomé
11773,25,28,60,49,61,femenino,Hualpén
11774,18,11,51,95,62,masculino,Concepción
11775,21,21,25,72,51,masculino,Tomé
11776,20,30,87,79,6,femenino,Lota
11777,24,20,64,52,33,masculino,Concepción
11778,23,20,38,42,58,prefiero no decirlo,San Pedro
11779,24,26,69,24,60,masculino,Concepción
11780,19,6,71,5,54,masculino,Penco
11781,20,29,46,19,3,femenino,Penco
11782,18,20,67,56,27,prefiero no decirlo,Tomé
11783,19,30,16,54,84,femenino,Penco
11784,18,21,47,63,23,masculino,Penco
11785,19,19,41,58,47,prefiero no decirlo,Arauco
11786,21,7,34,11,63,masculino,Penco
11787,22,12,65,19,66,femenino,San Pedro
11788,25,31,6,5,61,femenino,Hualpén
11789,19,22,68,91,26,femenino,Hualpén
11790,20,13,90,57,31,masculino,Lota
11791,24,27,39,2,75,masculino,Penco
11792,24,29,88,71,56,masculino,Tomé
11793,22,33,52,98,21,prefiero no decirlo,Lota
11794,23,39,36,52,35,prefiero no decirlo,San Pedro
11795,18,25,84,84,27,prefiero no decirlo,Arauco
11796,25,32,67,50,48,prefiero no decirlo,Arauco
11797,22,34,26,73,59,prefiero no decirlo,Concepción
11798,19,7,8,52,92,prefiero no decirlo,Concepción
11799,18,6,79,67,58,masculino,Coronel
11800,20,24,80,81,38,femenino,Arauco
11801,18,12,77,3,92,masculino,San Pedro
11802,23,34,16,61,9,masculino,Tomé
11803,23,8,38,76,14,masculino,San Pedro
11804,21,29,25,59,3,masculino,Coronel
11805,22,10,90,53,82,masculino,Tomé
11806,23,24,30,91,13,masculino,San Pedro
11807,24,18,60,12,73,prefiero no decirlo,Tomé
11808,24,11,26,6,60,masculino,Lota
11809,25,7,56,86,96,femenino,Hualpén
11810,23,13,50,78,17,femenino,Coronel
11811,20,6,69,99,83,femenino,Concepción
11812,19,39,76,8,84,femenino,San Pedro
11813,18,23,8,10,12,masculino,Penco
11814,23,39,38,90,74,femenino,Tomé
11815,23,39,45,41,1,femenino,Hualpén
11816,18,7,41,54,78,femenino,Tomé
11817,19,28,65,8,7,masculino,San Pedro
11818,19,31,21,75,15,prefiero no decirlo,San Pedro
11819,24,24,46,12,37,femenino,Concepción
11820,23,20,40,61,2,masculino,San Pedro
11821,24,36,62,86,92,masculino,Hualpén
11822,19,19,58,96,84,femenino,Lota
11823,22,12,36,69,21,prefiero no decirlo,Coronel
11824,20,7,20,57,89,masculino,Tomé
11825,22,20,59,72,35,femenino,Hualpén
11826,22,34,92,20,96,prefiero no decirlo,Tomé
11827,25,11,16,64,59,femenino,Arauco
11828,18,13,62,16,23,masculino,Lota
11829,23,8,48,10,71,masculino,Tomé
11830,21,38,37,28,77,masculino,San Pedro
11831,20,34,36,54,63,masculino,Lota
11832,24,29,16,42,29,femenino,Concepción
11833,23,23,99,43,37,femenino,Lota
11834,24,8,43,36,38,femenino,Penco
11835,23,32,65,14,70,prefiero no decirlo,Tomé
11836,22,14,73,52,65,prefiero no decirlo,Penco
11837,18,20,59,90,6,femenino,Tomé
11838,19,9,42,59,84,masculino,Coronel
11839,19,26,53,36,96,prefiero no decirlo,Concepción
11840,25,38,15,80,74,masculino,Coronel
11841,22,23,17,3,86,masculino,Penco
11842,25,18,2,53,24,prefiero no decirlo,Hualpén
11843,21,30,91,76,83,femenino,Lota
11844,22,11,57,64,94,masculino,Penco
11845,18,10,46,90,33,masculino,Lota
11846,18,16,52,70,100,femenino,Tomé
11847,22,36,62,47,55,femenino,Hualpén
11848,24,15,41,42,70,femenino,Hualpén
11849,19,39,41,81,87,femenino,Coronel
11850,23,21,62,15,31,masculino,Coronel
11851,19,21,46,75,54,femenino,Hualpén
11852,19,29,64,76,59,femenino,Hualpén
11853,18,12,45,57,50,prefiero no decirlo,San Pedro
11854,24,34,15,59,8,femenino,San Pedro
11855,24,37,10,73,57,femenino,Hualpén
11856,23,18,45,54,28,prefiero no decirlo,Arauco
11857,22,39,80,85,82,masculino,Arauco
11858,24,30,75,82,7,femenino,Arauco
11859,21,21,54,60,47,masculino,Concepción
11860,25,13,81,49,79,masculino,Tomé
11861,21,25,89,32,27,prefiero no decirlo,Penco
11862,19,32,60,34,82,masculino,Concepción
11863,19,24,81,72,93,femenino,San Pedro
11864,23,13,57,82,69,prefiero no decirlo,Hualpén
11865,19,25,46,43,58,masculino,Coronel
11866,21,34,78,45,45,masculino,San Pedro
11867,24,27,47,5,15,prefiero no decirlo,Penco
11868,25,36,38,23,66,masculino,Tomé
11869,24,19,9,14,46,prefiero no decirlo,Concepción
11870,25,14,9,57,55,masculino,Arauco
11871,23,31,17,27,35,femenino,Tomé
11872,18,34,58,14,86,femenino,Lota
11873,19,37,1,29,19,femenino,Tomé
11874,19,27,86,29,60,masculino,Coronel
11875,19,7,55,12,92,masculino,San Pedro
